"","id","geometry","longitude","latitude","url"
"37","447398030869160","POINT (-83.180004435389 42.420857667917)",-83.180004435389,42.420857667917,"https://joehigton.com/Detroit_images/447398030869160_1.jpg"
"38","193325769316530","POINT (-83.175776236278 42.379371395444)",-83.175776236278,42.379371395444,"https://joehigton.com/Detroit_images/193325769316530_1.jpg"
"39","545819109744184","POINT (-83.224761593222 42.354690963861)",-83.224761593222,42.354690963861,"https://joehigton.com/Detroit_images/545819109744184_1.jpg"
"40","319953132834337","POINT (-83.205977394667 42.421131380028)",-83.205977394667,42.421131380028,"https://joehigton.com/Detroit_images/319953132834337_2.jpg"
"41","385677832732611","POINT (-83.218814856194 42.355970818917)",-83.218814856194,42.355970818917,"https://joehigton.com/Detroit_images/385677832732611_2.jpg"
"42","855649775816153","POINT (-83.187035569389 42.444483199028)",-83.187035569389,42.444483199028,"https://joehigton.com/Detroit_images/855649775816153_2.jpg"
"43","740967223807826","POINT (-83.211844224111 42.432022584917)",-83.211844224111,42.432022584917,"https://joehigton.com/Detroit_images/740967223807826_1.jpg"
"44","641514883947410","POINT (-83.264732302361 42.414062042444)",-83.264732302361,42.414062042444,"https://joehigton.com/Detroit_images/641514883947410_2.jpg"
"45","794592797864863","POINT (-83.200200988611 42.40266565875)",-83.200200988611,42.40266565875,"https://joehigton.com/Detroit_images/794592797864863_2.jpg"
"46","4015600011886298","POINT (-83.227862460556 42.432230640472)",-83.227862460556,42.432230640472,"https://joehigton.com/Detroit_images/4015600011886298_1.jpg"
"47","2299358233555402","POINT (-83.172968900167 42.429390240944)",-83.172968900167,42.429390240944,"https://joehigton.com/Detroit_images/2299358233555402_1.jpg"
"48","350175867278587","POINT (-83.177474075528 42.357335851611)",-83.177474075528,42.357335851611,"https://joehigton.com/Detroit_images/350175867278587_2.jpg"
"49","858191181779110","POINT (-83.181768253917 42.433371554333)",-83.181768253917,42.433371554333,"https://joehigton.com/Detroit_images/858191181779110_2.jpg"
"50","2917480291882883","POINT (-83.168412111333 42.425843736917)",-83.168412111333,42.425843736917,"https://joehigton.com/Detroit_images/2917480291882883_2.jpg"
"51","529501884895497","POINT (-83.208969225444 42.399071273722)",-83.208969225444,42.399071273722,"https://joehigton.com/Detroit_images/529501884895497_1.jpg"
"52","304066971422543","POINT (-83.2466076885 42.44189911975)",-83.2466076885,42.44189911975,"https://joehigton.com/Detroit_images/304066971422543_1.jpg"
"53","215393416863988","POINT (-83.215325815 42.409602793889)",-83.215325815,42.409602793889,"https://joehigton.com/Detroit_images/215393416863988_1.jpg"
"54","3434500603448597","POINT (-83.234448004472 42.350959017472)",-83.234448004472,42.350959017472,"https://joehigton.com/Detroit_images/3434500603448597_2.jpg"
"55","224745825794256","POINT (-83.218547058333 42.348446309611)",-83.218547058333,42.348446309611,"https://joehigton.com/Detroit_images/224745825794256_2.jpg"
"56","403593193972696","POINT (-83.189701447972 42.421809954972)",-83.189701447972,42.421809954972,"https://joehigton.com/Detroit_images/403593193972696_2.jpg"
"57","1894508430727856","POINT (-83.22117576575 42.409465116278)",-83.22117576575,42.409465116278,"https://joehigton.com/Detroit_images/1894508430727856_2.jpg"
"58","504627500688265","POINT (-83.234664656583 42.355741886278)",-83.234664656583,42.355741886278,"https://joehigton.com/Detroit_images/504627500688265_2.jpg"
"59","306325441095187","POINT (-83.223976777583 42.333078853389)",-83.223976777583,42.333078853389,"https://joehigton.com/Detroit_images/306325441095187_2.jpg"
"60","318261069709296","POINT (-82.9557593155 42.402574303222)",-82.9557593155,42.402574303222,"https://joehigton.com/Detroit_images/318261069709296_1.jpg"
"61","328417788719130","POINT (-82.960895690083 42.386825226694)",-82.960895690083,42.386825226694,"https://joehigton.com/Detroit_images/328417788719130_2.jpg"
"62","650181592745832","POINT (-82.929368843861 42.41706899825)",-82.929368843861,42.41706899825,"https://joehigton.com/Detroit_images/650181592745832_1.jpg"
"63","774227979927657","POINT (-83.032859617917 42.434462044583)",-83.032859617917,42.434462044583,"https://joehigton.com/Detroit_images/774227979927657_1.jpg"
"64","352044350347789","POINT (-82.988713008583 42.3659416365)",-82.988713008583,42.3659416365,"https://joehigton.com/Detroit_images/352044350347789_1.jpg"
"65","3312101092350173","POINT (-83.003833022083 42.444718690944)",-83.003833022083,42.444718690944,"https://joehigton.com/Detroit_images/3312101092350173_2.jpg"
"66","2552670311530958","POINT (-83.045454210306 42.420563476056)",-83.045454210306,42.420563476056,"https://joehigton.com/Detroit_images/2552670311530958_2.jpg"
"67","312248190515118","POINT (-82.964353062056 42.424785272222)",-82.964353062056,42.424785272222,"https://joehigton.com/Detroit_images/312248190515118_2.jpg"
"68","2068504223306949","POINT (-83.075979608194 42.323859281083)",-83.075979608194,42.323859281083,"https://joehigton.com/Detroit_images/2068504223306949_2.jpg"
"69","338547071019043","POINT (-82.970382915889 42.404629189944)",-82.970382915889,42.404629189944,"https://joehigton.com/Detroit_images/338547071019043_1.jpg"
"70","876313143612569","POINT (-82.951592450944 42.436305903139)",-82.951592450944,42.436305903139,"https://joehigton.com/Detroit_images/876313143612569_1.jpg"
"71","315585850071571","POINT (-82.995153558861 42.442547044694)",-82.995153558861,42.442547044694,"https://joehigton.com/Detroit_images/315585850071571_2.jpg"
"72","333887788086888","POINT (-82.925592052139 42.402548135639)",-82.925592052139,42.402548135639,"https://joehigton.com/Detroit_images/333887788086888_2.jpg"
"73","558822409463195","POINT (-82.99509021925 42.4403536385)",-82.99509021925,42.4403536385,"https://joehigton.com/Detroit_images/558822409463195_2.jpg"
"74","329580798809724","POINT (-82.994015804361 42.373214867167)",-82.994015804361,42.373214867167,"https://joehigton.com/Detroit_images/329580798809724_1.jpg"
"75","308619867384232","POINT (-82.952506644028 42.385879289917)",-82.952506644028,42.385879289917,"https://joehigton.com/Detroit_images/308619867384232_2.jpg"
"76","537526567253770","POINT (-83.041878727472 42.392111144056)",-83.041878727472,42.392111144056,"https://joehigton.com/Detroit_images/537526567253770_2.jpg"
"77","879506266242895","POINT (-83.00557471825 42.427787884583)",-83.00557471825,42.427787884583,"https://joehigton.com/Detroit_images/879506266242895_1.jpg"
"78","445604270868011","POINT (-83.267362781444 42.382435043722)",-83.267362781444,42.382435043722,"https://joehigton.com/Detroit_images/445604270868011_2.jpg"
"79","314221116878678","POINT (-83.225469902861 42.433524441306)",-83.225469902861,42.433524441306,"https://joehigton.com/Detroit_images/314221116878678_1.jpg"
"80","2659641347608354","POINT (-83.161561139139 42.270317218889)",-83.161561139139,42.270317218889,"https://joehigton.com/Detroit_images/2659641347608354_2.jpg"
"81","894462847799632","POINT (-83.225974620556 42.441837653833)",-83.225974620556,42.441837653833,"https://joehigton.com/Detroit_images/894462847799632_1.jpg"
"82","305614404439253","POINT (-83.103435667417 42.343593234778)",-83.103435667417,42.343593234778,"https://joehigton.com/Detroit_images/305614404439253_1.jpg"
"83","308830070730029","POINT (-83.080492378083 42.434153135528)",-83.080492378083,42.434153135528,"https://joehigton.com/Detroit_images/308830070730029_1.jpg"
"84","492107632018177","POINT (-83.171780962722 42.408296005972)",-83.171780962722,42.408296005972,"https://joehigton.com/Detroit_images/492107632018177_2.jpg"
"85","544898426883721","POINT (-83.127606643861 42.392935967222)",-83.127606643861,42.392935967222,"https://joehigton.com/Detroit_images/544898426883721_1.jpg"
