"","sid","gender_3cats","black","white","college","income_below_35k","walk_safety_own","imagepath","image1","imageName","weights","gender","var","value","varLabel","img"
"5929",66480,3,0,0,1,0,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/855649775816153_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/855649775816153_2.jpg","855649775816153_2.jpg",0.35272697314441,NA,"nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","855649775816153_2"
"5930",66480,3,0,0,1,0,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/855649775816153_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/855649775816153_2.jpg","855649775816153_2.jpg",0.35272697314441,NA,"nb_image_walksafety_night_d20",2,"Safety - Nighttime Walking","855649775816153_2"
"5931",66499,2,1,0,1,1,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/319953132834337_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/319953132834337_2.jpg","319953132834337_2.jpg",0.29727635922891,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","319953132834337_2"
"5932",66499,2,1,0,1,1,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/319953132834337_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/319953132834337_2.jpg","319953132834337_2.jpg",0.29727635922891,"Female","nb_image_hhinc_text_d20",23000,"Average Income","319953132834337_2"
"5933",66499,2,1,0,1,1,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/319953132834337_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/319953132834337_2.jpg","319953132834337_2.jpg",0.29727635922891,"Female","nb_image_tidiness_d20",5,"Disorder","319953132834337_2"
"5934",66499,2,1,0,1,1,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/319953132834337_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/319953132834337_2.jpg","319953132834337_2.jpg",0.29727635922891,"Female","nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","319953132834337_2"
"5935",66499,2,1,0,1,1,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/319953132834337_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/319953132834337_2.jpg","319953132834337_2.jpg",0.29727635922891,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","319953132834337_2"
"5936",66544,2,1,0,0,1,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/956545455094240_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/956545455094240_2.jpg","956545455094240_2.jpg",0.681239855612501,"Female","nb_image_wealth_rate_d20",6,"Neighborhood Wealth","956545455094240_2"
"5937",66544,2,1,0,0,1,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/956545455094240_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/956545455094240_2.jpg","956545455094240_2.jpg",0.681239855612501,"Female","nb_image_hhinc_text_d20",40000,"Average Income","956545455094240_2"
"5938",66544,2,1,0,0,1,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/956545455094240_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/956545455094240_2.jpg","956545455094240_2.jpg",0.681239855612501,"Female","nb_image_tidiness_d20",4,"Disorder","956545455094240_2"
"5939",66544,2,1,0,0,1,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/956545455094240_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/956545455094240_2.jpg","956545455094240_2.jpg",0.681239855612501,"Female","nb_image_walksafety_day_d20",4,"Safety - Daytime Walking","956545455094240_2"
"5940",66544,2,1,0,0,1,1,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/956545455094240_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/956545455094240_2.jpg","956545455094240_2.jpg",0.681239855612501,"Female","nb_image_walksafety_night_d20",10,"Safety - Nighttime Walking","956545455094240_2"
"5941",66556,3,0,0,0,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/352044350347789_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/352044350347789_1.jpg","352044350347789_1.jpg",0.258204956509442,NA,"nb_image_wealth_rate_d20",NA,"Neighborhood Wealth","352044350347789_1"
"5942",66556,3,0,0,0,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/352044350347789_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/352044350347789_1.jpg","352044350347789_1.jpg",0.258204956509442,NA,"nb_image_hhinc_text_d20",NA,"Average Income","352044350347789_1"
"5943",66556,3,0,0,0,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/352044350347789_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/352044350347789_1.jpg","352044350347789_1.jpg",0.258204956509442,NA,"nb_image_tidiness_d20",NA,"Disorder","352044350347789_1"
"5944",66556,3,0,0,0,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/352044350347789_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/352044350347789_1.jpg","352044350347789_1.jpg",0.258204956509442,NA,"nb_image_walksafety_day_d20",NA,"Safety - Daytime Walking","352044350347789_1"
"5945",66556,3,0,0,0,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/352044350347789_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/352044350347789_1.jpg","352044350347789_1.jpg",0.258204956509442,NA,"nb_image_walksafety_night_d20",NA,"Safety - Nighttime Walking","352044350347789_1"
"5946",66607,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/894462847799632_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/894462847799632_1.jpg","894462847799632_1.jpg",1.83110095283665,"Female","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","894462847799632_1"
"5947",66607,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/894462847799632_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/894462847799632_1.jpg","894462847799632_1.jpg",1.83110095283665,"Female","nb_image_hhinc_text_d20",45000,"Average Income","894462847799632_1"
"5948",66607,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/894462847799632_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/894462847799632_1.jpg","894462847799632_1.jpg",1.83110095283665,"Female","nb_image_tidiness_d20",3,"Disorder","894462847799632_1"
"5949",66607,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/894462847799632_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/894462847799632_1.jpg","894462847799632_1.jpg",1.83110095283665,"Female","nb_image_walksafety_day_d20",4,"Safety - Daytime Walking","894462847799632_1"
"5950",66607,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/894462847799632_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/894462847799632_1.jpg","894462847799632_1.jpg",1.83110095283665,"Female","nb_image_walksafety_night_d20",4,"Safety - Nighttime Walking","894462847799632_1"
"5951",66611,1,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","3312101092350173_2.jpg",1.50455950737295,"Male","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","3312101092350173_2"
"5952",66611,1,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","3312101092350173_2.jpg",1.50455950737295,"Male","nb_image_hhinc_text_d20",36000,"Average Income","3312101092350173_2"
"5953",66611,1,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","3312101092350173_2.jpg",1.50455950737295,"Male","nb_image_tidiness_d20",8,"Disorder","3312101092350173_2"
"5954",66611,1,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","3312101092350173_2.jpg",1.50455950737295,"Male","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","3312101092350173_2"
"5955",66611,1,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","3312101092350173_2.jpg",1.50455950737295,"Male","nb_image_walksafety_night_d20",3,"Safety - Nighttime Walking","3312101092350173_2"
"5956",66630,2,1,0,0,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","2299358233555402_1.jpg",0.513412164753536,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","2299358233555402_1"
"5957",66630,2,1,0,0,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","2299358233555402_1.jpg",0.513412164753536,"Female","nb_image_hhinc_text_d20",65000,"Average Income","2299358233555402_1"
"5958",66630,2,1,0,0,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","2299358233555402_1.jpg",0.513412164753536,"Female","nb_image_tidiness_d20",3,"Disorder","2299358233555402_1"
"5959",66630,2,1,0,0,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","2299358233555402_1.jpg",0.513412164753536,"Female","nb_image_walksafety_day_d20",8,"Safety - Daytime Walking","2299358233555402_1"
"5960",66630,2,1,0,0,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","2299358233555402_1.jpg",0.513412164753536,"Female","nb_image_walksafety_night_d20",8,"Safety - Nighttime Walking","2299358233555402_1"
"5961",66726,2,1,0,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2917480291882883_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2917480291882883_2.jpg","2917480291882883_2.jpg",0.430698555501312,"Female","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","2917480291882883_2"
"5962",66726,2,1,0,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2917480291882883_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2917480291882883_2.jpg","2917480291882883_2.jpg",0.430698555501312,"Female","nb_image_hhinc_text_d20",40000,"Average Income","2917480291882883_2"
"5963",66726,2,1,0,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2917480291882883_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2917480291882883_2.jpg","2917480291882883_2.jpg",0.430698555501312,"Female","nb_image_tidiness_d20",3,"Disorder","2917480291882883_2"
"5964",66726,2,1,0,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2917480291882883_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2917480291882883_2.jpg","2917480291882883_2.jpg",0.430698555501312,"Female","nb_image_walksafety_day_d20",4,"Safety - Daytime Walking","2917480291882883_2"
"5965",66726,2,1,0,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2917480291882883_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2917480291882883_2.jpg","2917480291882883_2.jpg",0.430698555501312,"Female","nb_image_walksafety_night_d20",3,"Safety - Nighttime Walking","2917480291882883_2"
"5966",66744,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.361266134941059,"Male","nb_image_wealth_rate_d20",7,"Neighborhood Wealth","312248190515118_2"
"5967",66744,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.361266134941059,"Male","nb_image_hhinc_text_d20",80000,"Average Income","312248190515118_2"
"5968",66744,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.361266134941059,"Male","nb_image_tidiness_d20",2,"Disorder","312248190515118_2"
"5969",66744,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.361266134941059,"Male","nb_image_walksafety_day_d20",1,"Safety - Daytime Walking","312248190515118_2"
"5970",66744,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.361266134941059,"Male","nb_image_walksafety_night_d20",4,"Safety - Nighttime Walking","312248190515118_2"
"5971",66757,2,0,0,1,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.669465189501236,"Female","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","258028249344107_1"
"5972",66757,2,0,0,1,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.669465189501236,"Female","nb_image_hhinc_text_d20",25000,"Average Income","258028249344107_1"
"5973",66757,2,0,0,1,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.669465189501236,"Female","nb_image_tidiness_d20",7,"Disorder","258028249344107_1"
"5974",66757,2,0,0,1,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.669465189501236,"Female","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","258028249344107_1"
"5975",66757,2,0,0,1,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.669465189501236,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","258028249344107_1"
"5976",66838,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/929178687927460_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/929178687927460_1.jpg","929178687927460_1.jpg",0.976822834766645,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","929178687927460_1"
"5977",66838,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/929178687927460_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/929178687927460_1.jpg","929178687927460_1.jpg",0.976822834766645,"Female","nb_image_hhinc_text_d20",50000,"Average Income","929178687927460_1"
"5978",66838,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/929178687927460_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/929178687927460_1.jpg","929178687927460_1.jpg",0.976822834766645,"Female","nb_image_tidiness_d20",8,"Disorder","929178687927460_1"
"5979",66838,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/929178687927460_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/929178687927460_1.jpg","929178687927460_1.jpg",0.976822834766645,"Female","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","929178687927460_1"
"5980",66838,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/929178687927460_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/929178687927460_1.jpg","929178687927460_1.jpg",0.976822834766645,"Female","nb_image_walksafety_night_d20",4,"Safety - Nighttime Walking","929178687927460_1"
"5981",66847,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",0.752544203703071,"Female","nb_image_wealth_rate_d20",1,"Neighborhood Wealth","308830070730029_1"
"5982",66847,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",0.752544203703071,"Female","nb_image_hhinc_text_d20",25000,"Average Income","308830070730029_1"
"5983",66847,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",0.752544203703071,"Female","nb_image_tidiness_d20",4,"Disorder","308830070730029_1"
"5984",66847,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",0.752544203703071,"Female","nb_image_walksafety_day_d20",2,"Safety - Daytime Walking","308830070730029_1"
"5985",66847,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",0.752544203703071,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","308830070730029_1"
"5986",66876,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","215393416863988_1.jpg",0.681239855612501,"Female","nb_image_wealth_rate_d20",6,"Neighborhood Wealth","215393416863988_1"
"5987",66876,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","215393416863988_1.jpg",0.681239855612501,"Female","nb_image_hhinc_text_d20",42000,"Average Income","215393416863988_1"
"5988",66876,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","215393416863988_1.jpg",0.681239855612501,"Female","nb_image_tidiness_d20",4,"Disorder","215393416863988_1"
"5989",66876,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","215393416863988_1.jpg",0.681239855612501,"Female","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","215393416863988_1"
"5990",66876,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","215393416863988_1.jpg",0.681239855612501,"Female","nb_image_walksafety_night_d20",7,"Safety - Nighttime Walking","215393416863988_1"
"5991",66880,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/509263773450933_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/509263773450933_1.jpg","509263773450933_1.jpg",0.669465189501236,"Female","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","509263773450933_1"
"5992",66880,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/509263773450933_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/509263773450933_1.jpg","509263773450933_1.jpg",0.669465189501236,"Female","nb_image_hhinc_text_d20",30000,"Average Income","509263773450933_1"
"5993",66880,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/509263773450933_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/509263773450933_1.jpg","509263773450933_1.jpg",0.669465189501236,"Female","nb_image_tidiness_d20",6,"Disorder","509263773450933_1"
"5994",66880,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/509263773450933_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/509263773450933_1.jpg","509263773450933_1.jpg",0.669465189501236,"Female","nb_image_walksafety_day_d20",2,"Safety - Daytime Walking","509263773450933_1"
"5995",66880,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/509263773450933_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/509263773450933_1.jpg","509263773450933_1.jpg",0.669465189501236,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","509263773450933_1"
"5996",66882,1,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/641514883947410_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/641514883947410_2.jpg","641514883947410_2.jpg",1.04364716543607,"Male","nb_image_wealth_rate_d20",NA,"Neighborhood Wealth","641514883947410_2"
"5997",66882,1,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/641514883947410_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/641514883947410_2.jpg","641514883947410_2.jpg",1.04364716543607,"Male","nb_image_hhinc_text_d20",NA,"Average Income","641514883947410_2"
"5998",66882,1,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/641514883947410_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/641514883947410_2.jpg","641514883947410_2.jpg",1.04364716543607,"Male","nb_image_tidiness_d20",NA,"Disorder","641514883947410_2"
"5999",66882,1,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/641514883947410_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/641514883947410_2.jpg","641514883947410_2.jpg",1.04364716543607,"Male","nb_image_walksafety_day_d20",NA,"Safety - Daytime Walking","641514883947410_2"
"6000",66882,1,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/641514883947410_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/641514883947410_2.jpg","641514883947410_2.jpg",1.04364716543607,"Male","nb_image_walksafety_night_d20",NA,"Safety - Nighttime Walking","641514883947410_2"
"6001",66892,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","292264092371454_1.jpg",0.554109283541294,"Female","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","292264092371454_1"
"6002",66892,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","292264092371454_1.jpg",0.554109283541294,"Female","nb_image_hhinc_text_d20",25000,"Average Income","292264092371454_1"
"6003",66892,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","292264092371454_1.jpg",0.554109283541294,"Female","nb_image_tidiness_d20",6,"Disorder","292264092371454_1"
"6004",66892,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","292264092371454_1.jpg",0.554109283541294,"Female","nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","292264092371454_1"
"6005",66892,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","292264092371454_1.jpg",0.554109283541294,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","292264092371454_1"
"6006",66899,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","215393416863988_1.jpg",0.537068827104152,"Female","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","215393416863988_1"
"6007",66899,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","215393416863988_1.jpg",0.537068827104152,"Female","nb_image_hhinc_text_d20",53000,"Average Income","215393416863988_1"
"6008",66899,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","215393416863988_1.jpg",0.537068827104152,"Female","nb_image_tidiness_d20",5,"Disorder","215393416863988_1"
"6009",66899,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","215393416863988_1.jpg",0.537068827104152,"Female","nb_image_walksafety_day_d20",8,"Safety - Daytime Walking","215393416863988_1"
"6010",66899,2,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/215393416863988_1.jpg","215393416863988_1.jpg",0.537068827104152,"Female","nb_image_walksafety_night_d20",5,"Safety - Nighttime Walking","215393416863988_1"
"6011",66949,2,1,0,0,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",0.976822834766645,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","452855432637365_2"
"6012",66949,2,1,0,0,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",0.976822834766645,"Female","nb_image_hhinc_text_d20",40000,"Average Income","452855432637365_2"
"6013",66949,2,1,0,0,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",0.976822834766645,"Female","nb_image_tidiness_d20",7,"Disorder","452855432637365_2"
"6014",66949,2,1,0,0,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",0.976822834766645,"Female","nb_image_walksafety_day_d20",10,"Safety - Daytime Walking","452855432637365_2"
