bias,rmse,ece,alpha,delta,method
-0.03820809405610541,0.17399277048568387,0.06706032758246266,0.9,0.72,PLDL-Weighted
0.07783354444034171,0.17302706943773846,0.05875189772311676,0.9,0.72,Majority
0.07783354444034171,0.17302706943773846,0.05875189772311676,0.9,0.72,Weighted
0.07783354444034171,0.17302706943773846,0.05875189772311676,0.9,0.72,PLDL-Weighted
0.04536279857397108,0.16063477142121826,0.04236588388252406,0.9,0.72,Majority
-0.035006432195259694,0.23920057955255825,0.13156630518607376,0.9,0.72,Weighted
-0.035006432195259715,0.17381472867018477,0.06828824570633153,0.9,0.72,PLDL-Weighted
0.017891036407908394,0.14986888984425306,0.03972960717062603,0.9,0.72,Majority
-0.06348039216352018,0.21311989349027397,0.11780937825675197,0.9,0.72,Weighted
-0.0634803921635202,0.17199589186330846,0.08284313762562799,0.9,0.72,PLDL-Weighted
0.08299290599960614,0.18193813293632738,0.06448206156422247,0.9,0.72,Majority
0.08299290599960615,0.1819381329363274,0.06448206156422247,0.9,0.72,Weighted
0.08299290599960613,0.18193813293632738,0.06448206156422247,0.9,0.72,PLDL-Weighted
0.08487676344153701,0.184957699903727,0.0637999551098897,0.9,0.72,Majority
0.08487676344153704,0.18495769990372704,0.0637999551098897,0.9,0.72,Weighted
0.08487676344153701,0.18495769990372704,0.0637999551098897,0.9,0.72,PLDL-Weighted
0.08151471536428138,0.17835235099207125,0.06096995277658976,0.9,0.72,Majority
0.0815147153642814,0.17835235099207125,0.06096995277658976,0.9,0.72,Weighted
0.0815147153642814,0.17835235099207125,0.06096995277658976,0.9,0.72,PLDL-Weighted
0.08419688358795954,0.18653749017781845,0.05735568577699732,0.9,0.72,Majority
0.08419688358795956,0.18653749017781845,0.05735568577699732,0.9,0.72,Weighted
0.08419688358795954,0.18653749017781845,0.05735568577699732,0.9,0.72,PLDL-Weighted
0.089346746633401,0.18345402318416767,0.0633024709288334,0.9,0.72,Majority
0.089346746633401,0.1834540231841677,0.0633024709288334,0.9,0.72,Weighted
0.08934674663340099,0.18345402318416767,0.0633024709288334,0.9,0.72,PLDL-Weighted
0.05562589559165805,0.16771632623102156,0.05378690302468808,0.9,0.72,Majority
-0.019820258254495796,0.23916038384634647,0.12853749319103028,0.9,0.72,Weighted
-0.01982025825449582,0.16565256659982694,0.051358801859645205,0.9,0.72,PLDL-Weighted
0.09204677002690752,0.18473625144861802,0.06312359010583196,0.9,0.72,Majority
0.09204677002690752,0.18473625144861802,0.06312359010583198,0.9,0.72,Weighted
0.09204677002690752,0.18473625144861802,0.06312359010583196,0.9,0.72,PLDL-Weighted
0.08700232173275554,0.1881030225321057,0.06550205123210906,0.9,0.72,Majority
0.08700232173275557,0.18810302253210573,0.06550205123210906,0.9,0.72,Weighted
0.08700232173275554,0.1881030225321057,0.06550205123210906,0.9,0.72,PLDL-Weighted
0.09478700066743426,0.18932051621770682,0.07195037613880229,0.9,0.72,Majority
0.09478700066743426,0.18932051621770682,0.07195037613880229,0.9,0.72,Weighted
0.09478700066743426,0.18932051621770682,0.07195037613880229,0.9,0.72,PLDL-Weighted
0.07611449907205577,0.17654532647483398,0.05990763497250735,0.9,0.72,Majority
0.0761144990720558,0.17654532647483398,0.05990763497250735,0.9,0.72,Weighted
0.07611449907205577,0.17654532647483395,0.05990763497250735,0.9,0.72,PLDL-Weighted
0.03772193507815417,0.15939429238316635,0.03843034412618945,0.9,0.72,Majority
-0.03403191107569198,0.24892445722416576,0.14315418845548736,0.9,0.72,Weighted
-0.034031911075692006,0.16967490522387824,0.06427158703776753,0.9,0.72,PLDL-Weighted
0.056476066120351824,0.16249418776314029,0.04834969755573234,0.9,0.72,Majority
-0.020570087725802034,0.24285057008316954,0.13689181221610686,0.9,0.72,Weighted
-0.02057008772580202,0.1636876570415537,0.054087638045140066,0.9,0.72,PLDL-Weighted
0.04914481252059253,0.15675075083138212,0.04588013782206756,0.9,0.72,Majority
-0.029624418248638235,0.23357756923808282,0.13053993492756114,0.9,0.72,Weighted
-0.029624418248638235,0.1617201353707,0.05871455443074862,0.9,0.72,PLDL-Weighted
0.0795553642019004,0.18696863412650572,0.04957520752546671,0.9,0.72,Majority
0.07955536420190042,0.18696863412650574,0.04957520752546671,0.9,0.72,Weighted
0.07955536420190039,0.18696863412650572,0.04957520752546671,0.9,0.72,PLDL-Weighted
0.045384367521924415,0.16443392925895187,0.04275649414039757,0.9,0.72,Majority
-0.03326178632422943,0.252120378429675,0.14242220094105176,0.9,0.72,Weighted
-0.033261786324229464,0.17365631156787445,0.06338311002051247,0.9,0.72,PLDL-Weighted
0.09679994284833941,0.19178201177763798,0.07142911501246785,0.9,0.72,Majority
0.09679994284833941,0.19178201177763798,0.07142911501246785,0.9,0.72,Weighted
0.0967999428483394,0.19178201177763796,0.07142911501246785,0.9,0.72,PLDL-Weighted
0.08964199809241433,0.18468189035640725,0.06685295674941637,0.9,0.72,Majority
0.08964199809241435,0.18468189035640728,0.06685295674941637,0.9,0.72,Weighted
0.08964199809241433,0.18468189035640725,0.06685295674941637,0.9,0.72,PLDL-Weighted
0.05112786761441294,0.17243211735230457,0.0467291444732251,0.9,0.72,Majority
-0.024687517000971694,0.2447924526981674,0.13210195901746882,0.9,0.72,Weighted
-0.024687517000971687,0.17730800101989563,0.059162303069065454,0.9,0.72,PLDL-Weighted
0.08507021221317866,0.188330952914785,0.06151041080884161,0.9,0.72,Majority
0.08507021221317868,0.188330952914785,0.06151041080884162,0.9,0.72,Weighted
0.08507021221317866,0.188330952914785,0.06151041080884161,0.9,0.72,PLDL-Weighted
0.058159183581991264,0.15857869617316545,0.04306120990236732,0.9,0.72,Majority
-0.01544081641800874,0.23553490902700666,0.1257508646716538,0.9,0.72,Weighted
-0.015440816418008756,0.16045325709755967,0.05089003262058368,0.9,0.72,PLDL-Weighted
0.08777293478294322,0.1863917617010478,0.06492802767179776,0.9,0.72,Majority
0.08777293478294322,0.1863917617010478,0.06492802767179776,0.9,0.72,Weighted
0.08777293478294322,0.1863917617010478,0.06492802767179776,0.9,0.72,PLDL-Weighted
0.19656388047027368,0.26877813355754904,0.1072115844615258,0.5,1.31,Majority
0.19656388047027368,0.26877813355754904,0.1072115844615258,0.5,1.31,Weighted
0.19656388047027368,0.26877813355754904,0.1072115844615258,0.5,1.31,PLDL-Weighted
-0.12752747599412403,0.21920285573484027,0.14510668916595598,0.5,1.31,Majority
-0.12752747599412403,0.21920285573484027,0.14510668916595598,0.5,1.31,Weighted
-0.12752747599412403,0.21920285573484027,0.14510668916595598,0.5,1.31,PLDL-Weighted
0.11477373857380697,0.20954213963765578,0.10108614140077068,0.5,1.31,Majority
0.11477373857380697,0.20954213963765578,0.10108614140077068,0.5,1.31,Weighted
0.11477373857380697,0.20954213963765578,0.10108614140077068,0.5,1.31,PLDL-Weighted
-0.03672840266114011,0.16503642934205673,0.073179250926958,0.5,1.31,Majority
-0.03672840266114011,0.16503642934205673,0.073179250926958,0.5,1.31,Weighted
-0.03672840266114011,0.16503642934205673,0.073179250926958,0.5,1.31,PLDL-Weighted
0.11953120503483279,0.20919540663377548,0.10102299407777146,0.5,1.31,Majority
0.11953120503483279,0.20919540663377548,0.10102299407777146,0.5,1.31,Weighted
0.11953120503483279,0.20919540663377548,0.10102299407777146,0.5,1.31,PLDL-Weighted
-0.037311481197298206,0.17417715693125302,0.07027521331943926,0.5,1.31,Majority
-0.037311481197298206,0.17417715693125302,0.07027521331943926,0.5,1.31,Weighted
-0.037311481197298206,0.17417715693125302,0.07027521331943926,0.5,1.31,PLDL-Weighted
0.12055405208678002,0.2120872898397002,0.10246720114231325,0.5,1.31,Majority
0.12055405208678002,0.2120872898397002,0.10246720114231325,0.5,1.31,Weighted
0.12055405208678002,0.2120872898397002,0.10246720114231325,0.5,1.31,PLDL-Weighted
0.03142214567194679,0.171788928513391,0.05953215828744088,0.5,1.31,Majority
0.03142214567194679,0.171788928513391,0.05953215828744088,0.5,1.31,Weighted
0.03142214567194679,0.171788928513391,0.05953215828744088,0.5,1.31,PLDL-Weighted
-0.20663238586413615,0.27632082541938086,0.2121065143285767,0.5,1.31,Majority
-0.20663238586413615,0.27632082541938086,0.2121065143285767,0.5,1.31,Weighted
-0.20663238586413615,0.27632082541938086,0.2121065143285767,0.5,1.31,PLDL-Weighted
-0.12688366196080597,0.2128807465360986,0.13653377770914804,0.5,1.31,Majority
-0.12688366196080597,0.2128807465360986,0.13653377770914804,0.5,1.31,Weighted
-0.12688366196080597,0.2128807465360986,0.13653377770914804,0.5,1.31,PLDL-Weighted
0.04029756471928062,0.17569223988339575,0.05879346944078456,0.5,1.31,Majority
0.04029756471928062,0.17569223988339575,0.05879346944078456,0.5,1.31,Weighted
0.04029756471928062,0.17569223988339575,0.05879346944078456,0.5,1.31,PLDL-Weighted
0.0366214516283879,0.17171192534941293,0.060285083182702405,0.5,1.31,Majority
0.0366214516283879,0.17171192534941293,0.060285083182702405,0.5,1.31,Weighted
0.0366214516283879,0.17171192534941293,0.060285083182702405,0.5,1.31,PLDL-Weighted
0.0455968855770059,0.1710703558407705,0.06130694254326484,0.5,1.31,Majority
0.0455968855770059,0.1710703558407705,0.06130694254326484,0.5,1.31,Weighted
0.0455968855770059,0.1710703558407705,0.06130694254326484,0.5,1.31,PLDL-Weighted
-0.04534769535195788,0.17436546172995146,0.07359959534080168,0.5,1.31,Majority
-0.04534769535195788,0.17436546172995146,0.07359959534080168,0.5,1.31,Weighted
-0.04534769535195788,0.17436546172995146,0.07359959534080168,0.5,1.31,PLDL-Weighted
-0.1280636219378682,0.22041119224961495,0.14416008971550073,0.5,1.31,Majority
-0.1280636219378682,0.22041119224961495,0.14416008971550073,0.5,1.31,Weighted
-0.1280636219378682,0.22041119224961495,0.14416008971550073,0.5,1.31,PLDL-Weighted
0.04480833952757794,0.1785797777233658,0.06256307234069441,0.5,1.31,Majority
0.04480833952757794,0.1785797777233658,0.06256307234069441,0.5,1.31,Weighted
0.04480833952757794,0.1785797777233658,0.06256307234069441,0.5,1.31,PLDL-Weighted
0.04459501997159738,0.17109199295568134,0.0685654938338425,0.5,1.31,Majority
0.04459501997159738,0.17109199295568134,0.0685654938338425,0.5,1.31,Weighted
0.04459501997159738,0.17109199295568134,0.0685654938338425,0.5,1.31,PLDL-Weighted
-0.033236468627755866,0.16984916717818974,0.06901433923843041,0.5,1.31,Majority
-0.033236468627755866,0.16984916717818974,0.06901433923843041,0.5,1.31,Weighted
-0.033236468627755866,0.16984916717818974,0.06901433923843041,0.5,1.31,PLDL-Weighted
-0.03423920853465172,0.16902240890476655,0.06963364286597037,0.5,1.31,Majority
-0.03423920853465172,0.16902240890476655,0.06963364286597037,0.5,1.31,Weighted
-0.03423920853465172,0.16902240890476655,0.06963364286597037,0.5,1.31,PLDL-Weighted
-0.13679280121371715,0.22701029460145838,0.14542309278440235,0.5,1.31,Majority
-0.13679280121371715,0.22701029460145838,0.14542309278440235,0.5,1.31,Weighted
-0.13679280121371715,0.22701029460145838,0.14542309278440235,0.5,1.31,PLDL-Weighted
-0.04347700238998581,0.16932257291809852,0.066006673801577,0.5,1.31,Majority
-0.04347700238998581,0.16932257291809852,0.066006673801577,0.5,1.31,Weighted
-0.04347700238998581,0.16932257291809852,0.066006673801577,0.5,1.31,PLDL-Weighted
-0.03519809009941875,0.17558924105609222,0.07085770918055291,0.5,1.31,Majority
-0.03519809009941875,0.17558924105609222,0.07085770918055291,0.5,1.31,Weighted
-0.03519809009941875,0.17558924105609222,0.07085770918055291,0.5,1.31,PLDL-Weighted
-0.11486721296590512,0.20315577699396767,0.12684752665302856,0.5,1.31,Majority
-0.11486721296590512,0.20315577699396767,0.12684752665302856,0.5,1.31,Weighted
-0.11486721296590512,0.20315577699396767,0.12684752665302856,0.5,1.31,PLDL-Weighted
0.04639719263162307,0.17436282292473335,0.0702292109835857,0.5,1.31,Majority
0.04639719263162307,0.17436282292473335,0.0702292109835857,0.5,1.31,Weighted
0.04639719263162307,0.17436282292473335,0.0702292109835857,0.5,1.31,PLDL-Weighted
0.13388519398577206,0.21343486194669697,0.1066136278984772,0.5,1.31,Majority
0.13388519398577206,0.21343486194669697,0.1066136278984772,0.5,1.31,Weighted
0.13388519398577206,0.21343486194669697,0.1066136278984772,0.5,1.31,PLDL-Weighted
0.12486652799603104,0.21868695626611603,0.10159948660646362,0.5,1.31,Majority
0.12486652799603104,0.21868695626611603,0.10159948660646362,0.5,1.31,Weighted
0.12486652799603104,0.21868695626611603,0.10159948660646362,0.5,1.31,PLDL-Weighted
0.04469716518730109,0.16998789293841052,0.06825983581340037,0.5,1.31,Majority
0.04469716518730109,0.16998789293841052,0.06825983581340037,0.5,1.31,Weighted
0.04469716518730109,0.16998789293841052,0.06825983581340037,0.5,1.31,PLDL-Weighted
-0.04073003725263385,0.17303525550142568,0.07411361747405347,0.5,1.31,Majority
-0.04073003725263385,0.17303525550142568,0.07411361747405347,0.5,1.31,Weighted
-0.04073003725263385,0.17303525550142568,0.07411361747405347,0.5,1.31,PLDL-Weighted
-0.040592571213967414,0.1722060508573232,0.07328602399521915,0.5,1.31,Majority
-0.040592571213967414,0.1722060508573232,0.07328602399521915,0.5,1.31,Weighted
-0.040592571213967414,0.1722060508573232,0.07328602399521915,0.5,1.31,PLDL-Weighted
0.05055741984402211,0.17637258225010452,0.06450469380906235,0.5,1.31,Majority
0.05055741984402211,0.17637258225010452,0.06450469380906235,0.5,1.31,Weighted
0.05055741984402211,0.17637258225010452,0.06450469380906235,0.5,1.31,PLDL-Weighted
0.043667650595184807,0.1719463878521264,0.06078404218063124,0.5,1.31,Majority
0.043667650595184807,0.1719463878521264,0.06078404218063124,0.5,1.31,Weighted
0.043667650595184807,0.1719463878521264,0.06078404218063124,0.5,1.31,PLDL-Weighted
0.041764016438047016,0.17660456759666524,0.06836682716211501,0.5,1.31,Majority
0.041764016438047016,0.17660456759666524,0.06836682716211501,0.5,1.31,Weighted
0.041764016438047016,0.17660456759666524,0.06836682716211501,0.5,1.31,PLDL-Weighted
0.12306718736901834,0.21482201211646823,0.10520082318907259,0.5,1.31,Majority
0.12306718736901834,0.21482201211646823,0.10520082318907259,0.5,1.31,Weighted
0.12306718736901834,0.21482201211646823,0.10520082318907259,0.5,1.31,PLDL-Weighted
-0.04014396944897631,0.17605032857330852,0.06930078568392437,0.5,1.31,Majority
-0.04014396944897631,0.17605032857330852,0.06930078568392437,0.5,1.31,Weighted
-0.04014396944897631,0.17605032857330852,0.06930078568392437,0.5,1.31,PLDL-Weighted
-0.038932857919441025,0.17037919094647544,0.07111406695565323,0.5,1.31,Majority
-0.038932857919441025,0.17037919094647544,0.07111406695565323,0.5,1.31,Weighted
-0.038932857919441025,0.17037919094647544,0.07111406695565323,0.5,1.31,PLDL-Weighted
-0.12893834560751144,0.21645319043113592,0.14074251357334655,0.5,1.31,Majority
-0.12893834560751144,0.21645319043113592,0.14074251357334655,0.5,1.31,Weighted
-0.12893834560751144,0.21645319043113592,0.14074251357334655,0.5,1.31,PLDL-Weighted
0.03841767017201748,0.1776226325846727,0.06883097884301859,0.5,1.31,Majority
0.03841767017201748,0.1776226325846727,0.06883097884301859,0.5,1.31,Weighted
0.03841767017201748,0.1776226325846727,0.06883097884301859,0.5,1.31,PLDL-Weighted
0.03996832780972415,0.17440526851976795,0.06145975915914413,0.5,1.31,Majority
0.03996832780972415,0.17440526851976795,0.06145975915914413,0.5,1.31,Weighted
0.03996832780972415,0.17440526851976795,0.06145975915914413,0.5,1.31,PLDL-Weighted
-0.11420263933597226,0.20601138500509683,0.12770693724043705,0.5,1.31,Majority
-0.11420263933597226,0.20601138500509683,0.12770693724043705,0.5,1.31,Weighted
-0.11420263933597226,0.20601138500509683,0.12770693724043705,0.5,1.31,PLDL-Weighted
-0.10983438991152843,0.20221231038709192,0.12501800177024253,0.5,1.31,Majority
-0.10983438991152843,0.20221231038709192,0.12501800177024253,0.5,1.31,Weighted
-0.10983438991152843,0.20221231038709192,0.12501800177024253,0.5,1.31,PLDL-Weighted
-0.049120010073151664,0.17203298006473586,0.07734809368233335,0.5,1.31,Majority
-0.049120010073151664,0.17203298006473586,0.07734809368233335,0.5,1.31,Weighted
-0.049120010073151664,0.17203298006473586,0.07734809368233335,0.5,1.31,PLDL-Weighted
-0.044178370491664114,0.18029652520763928,0.08256276690940917,0.5,1.31,Majority
-0.044178370491664114,0.18029652520763928,0.08256276690940917,0.5,1.31,Weighted
-0.044178370491664114,0.18029652520763928,0.08256276690940917,0.5,1.31,PLDL-Weighted
0.04488722753446685,0.17973499684036753,0.07172780608885838,0.5,1.31,Majority
0.04488722753446685,0.17973499684036753,0.07172780608885838,0.5,1.31,Weighted
0.04488722753446685,0.17973499684036753,0.07172780608885838,0.5,1.31,PLDL-Weighted
-0.04425179642857771,0.17751966632632113,0.07631231136967344,0.5,1.31,Majority
-0.04425179642857771,0.17751966632632113,0.07631231136967344,0.5,1.31,Weighted
-0.04425179642857771,0.17751966632632113,0.07631231136967344,0.5,1.31,PLDL-Weighted
0.04534522848523423,0.17463845716177778,0.06400619566239929,0.5,1.31,Majority
0.04534522848523423,0.17463845716177778,0.06400619566239929,0.5,1.31,Weighted
0.04534522848523423,0.17463845716177778,0.06400619566239929,0.5,1.31,PLDL-Weighted
-0.032028484832565436,0.1700318171855124,0.0676362734381506,0.5,1.31,Majority
-0.032028484832565436,0.1700318171855124,0.0676362734381506,0.5,1.31,Weighted
-0.032028484832565436,0.1700318171855124,0.0676362734381506,0.5,1.31,PLDL-Weighted
0.2086071195720609,0.2775285281633887,0.11412658633847134,0.5,1.31,Majority
0.2086071195720609,0.2775285281633887,0.11412658633847134,0.5,1.31,Weighted
0.2086071195720609,0.2775285281633887,0.11412658633847134,0.5,1.31,PLDL-Weighted
0.04783097190838747,0.1779190448032238,0.06558828209260041,0.5,1.31,Majority
0.04783097190838747,0.1779190448032238,0.06558828209260041,0.5,1.31,Weighted
0.04783097190838747,0.1779190448032238,0.06558828209260041,0.5,1.31,PLDL-Weighted
0.11569270248351853,0.20862072437123486,0.09280877844254978,0.5,1.31,Majority
0.11569270248351853,0.20862072437123486,0.09280877844254978,0.5,1.31,Weighted
0.11569270248351853,0.20862072437123486,0.09280877844254978,0.5,1.31,PLDL-Weighted
0.20562738102246153,0.2788723430531391,0.11019848448393205,0.5,1.31,Majority
0.20562738102246153,0.2788723430531391,0.11019848448393205,0.5,1.31,Weighted
0.20562738102246153,0.2788723430531391,0.11019848448393205,0.5,1.31,PLDL-Weighted
0.04848226554551839,0.17087479084262536,0.06106394564867268,0.5,1.31,Majority
0.04848226554551839,0.17087479084262536,0.06106394564867268,0.5,1.31,Weighted
0.04848226554551839,0.17087479084262536,0.06106394564867268,0.5,1.31,PLDL-Weighted
-0.12833693267548865,0.21807155201031672,0.1425760312530952,0.5,1.31,Majority
-0.12833693267548865,0.21807155201031672,0.1425760312530952,0.5,1.31,Weighted
-0.12833693267548865,0.21807155201031672,0.1425760312530952,0.5,1.31,PLDL-Weighted
0.04115085363479365,0.17195356036646506,0.06542429627359707,0.5,1.31,Majority
0.04115085363479365,0.17195356036646506,0.06542429627359707,0.5,1.31,Weighted
0.04115085363479365,0.17195356036646506,0.06542429627359707,0.5,1.31,PLDL-Weighted
0.045176359312317185,0.1730387421294361,0.06530947277814039,0.5,1.31,Majority
0.045176359312317185,0.1730387421294361,0.06530947277814039,0.5,1.31,Weighted
0.045176359312317185,0.1730387421294361,0.06530947277814039,0.5,1.31,PLDL-Weighted
-0.04120503758552468,0.17121022298773644,0.07178152630196094,0.5,1.31,Majority
-0.04120503758552468,0.17121022298773644,0.07178152630196094,0.5,1.31,Weighted
-0.04120503758552468,0.17121022298773644,0.07178152630196094,0.5,1.31,PLDL-Weighted
0.04716224880408023,0.17455594461721488,0.06367384902104974,0.5,1.31,Majority
0.04716224880408023,0.17455594461721488,0.06367384902104974,0.5,1.31,Weighted
0.04716224880408023,0.17455594461721488,0.06367384902104974,0.5,1.31,PLDL-Weighted
-0.03807716151893021,0.17391125559888249,0.06794930832933163,0.5,1.31,Majority
-0.03807716151893021,0.17391125559888249,0.06794930832933163,0.5,1.31,Weighted
-0.03807716151893021,0.17391125559888249,0.06794930832933163,0.5,1.31,PLDL-Weighted
-0.12545219060983118,0.21721160077236662,0.13988730750724915,0.5,1.31,Majority
-0.12545219060983118,0.21721160077236662,0.13988730750724915,0.5,1.31,Weighted
-0.12545219060983118,0.21721160077236662,0.13988730750724915,0.5,1.31,PLDL-Weighted
0.03996876039162361,0.1755538472651695,0.06340688505840031,0.5,1.31,Majority
0.03996876039162361,0.1755538472651695,0.06340688505840031,0.5,1.31,Weighted
0.03996876039162361,0.1755538472651695,0.06340688505840031,0.5,1.31,PLDL-Weighted
-0.03591966851432178,0.17318142245357546,0.0684086489953299,0.5,1.31,Majority
-0.03591966851432178,0.17318142245357546,0.0684086489953299,0.5,1.31,Weighted
-0.03591966851432178,0.17318142245357546,0.0684086489953299,0.5,1.31,PLDL-Weighted
-0.20617365156083492,0.2802238517144347,0.21174209506634517,0.5,1.31,Majority
-0.20617365156083492,0.2802238517144347,0.21174209506634517,0.5,1.31,Weighted
-0.20617365156083492,0.2802238517144347,0.21174209506634517,0.5,1.31,PLDL-Weighted
0.03753226647368152,0.1720862796321517,0.06396412804215339,0.5,1.31,Majority
0.03753226647368152,0.1720862796321517,0.06396412804215339,0.5,1.31,Weighted
0.03753226647368152,0.1720862796321517,0.06396412804215339,0.5,1.31,PLDL-Weighted
-0.04953722404400631,0.17997942383402263,0.08395680464623784,0.5,1.31,Majority
-0.04953722404400631,0.17997942383402263,0.08395680464623784,0.5,1.31,Weighted
-0.04953722404400631,0.17997942383402263,0.08395680464623784,0.5,1.31,PLDL-Weighted
0.11658504905340455,0.20873521729989955,0.09291380188909226,0.5,1.31,Majority
0.11658504905340455,0.20873521729989955,0.09291380188909226,0.5,1.31,Weighted
0.11658504905340455,0.20873521729989955,0.09291380188909226,0.5,1.31,PLDL-Weighted
0.03766672703369233,0.17722515073608897,0.06906590887135053,0.5,1.31,Majority
0.03766672703369233,0.17722515073608897,0.06906590887135053,0.5,1.31,Weighted
0.03766672703369233,0.17722515073608897,0.06906590887135053,0.5,1.31,PLDL-Weighted
0.2019169830560834,0.2725413353602515,0.10976233137396801,0.5,1.31,Majority
0.2019169830560834,0.2725413353602515,0.10976233137396801,0.5,1.31,Weighted
0.2019169830560834,0.2725413353602515,0.10976233137396801,0.5,1.31,PLDL-Weighted
-0.20168587218669456,0.27382473335640894,0.20870493337587118,0.5,1.31,Majority
-0.20168587218669456,0.27382473335640894,0.20870493337587118,0.5,1.31,Weighted
-0.20168587218669456,0.27382473335640894,0.20870493337587118,0.5,1.31,PLDL-Weighted
-0.033670330400751694,0.1720420532803402,0.07135910372096921,0.5,1.31,Majority
-0.033670330400751694,0.1720420532803402,0.07135910372096921,0.5,1.31,Weighted
-0.033670330400751694,0.1720420532803402,0.07135910372096921,0.5,1.31,PLDL-Weighted
-0.03714411684448163,0.1778773105119658,0.07577465607289284,0.5,1.31,Majority
-0.03714411684448163,0.1778773105119658,0.07577465607289284,0.5,1.31,Weighted
-0.03714411684448163,0.1778773105119658,0.07577465607289284,0.5,1.31,PLDL-Weighted
0.20021958703693055,0.2761124707609453,0.10365409983893628,0.5,1.31,Majority
0.20021958703693055,0.2761124707609453,0.10365409983893628,0.5,1.31,Weighted
0.20021958703693055,0.2761124707609453,0.10365409983893628,0.5,1.31,PLDL-Weighted
-0.04033244232673644,0.17300967828221273,0.07593478305840975,0.5,1.31,Majority
-0.04033244232673644,0.17300967828221273,0.07593478305840975,0.5,1.31,Weighted
-0.04033244232673644,0.17300967828221273,0.07593478305840975,0.5,1.31,PLDL-Weighted
0.038261901279714974,0.17581664842134428,0.06312630939386024,0.5,1.31,Majority
0.038261901279714974,0.17581664842134428,0.06312630939386024,0.5,1.31,Weighted
0.038261901279714974,0.17581664842134428,0.06312630939386024,0.5,1.31,PLDL-Weighted
0.13497878742843045,0.2225789223817545,0.10667449551741764,0.5,1.31,Majority
0.13497878742843045,0.2225789223817545,0.10667449551741764,0.5,1.31,Weighted
0.13497878742843045,0.2225789223817545,0.10667449551741764,0.5,1.31,PLDL-Weighted
-0.12600193167448018,0.21491654586632003,0.13869825031411231,0.5,1.31,Majority
-0.12600193167448018,0.21491654586632003,0.13869825031411231,0.5,1.31,Weighted
-0.12600193167448018,0.21491654586632003,0.13869825031411231,0.5,1.31,PLDL-Weighted
0.03120407991157365,0.16681511854080167,0.061227186996544794,0.5,1.31,Majority
0.03120407991157365,0.16681511854080167,0.061227186996544794,0.5,1.31,Weighted
0.03120407991157365,0.16681511854080167,0.061227186996544794,0.5,1.31,PLDL-Weighted
0.04511167666866674,0.17144972578203865,0.06410671321247548,0.5,1.31,Majority
0.04511167666866674,0.17144972578203865,0.06410671321247548,0.5,1.31,Weighted
0.04511167666866674,0.17144972578203865,0.06410671321247548,0.5,1.31,PLDL-Weighted
0.04690587672565165,0.1812238132096014,0.07386642062824118,0.5,1.31,Majority
0.04690587672565165,0.1812238132096014,0.07386642062824118,0.5,1.31,Weighted
0.04690587672565165,0.1812238132096014,0.07386642062824118,0.5,1.31,PLDL-Weighted
-0.20151272507504167,0.2745873887102077,0.20744894421055596,0.5,1.31,Majority
-0.20151272507504167,0.2745873887102077,0.20744894421055596,0.5,1.31,Weighted
-0.20151272507504167,0.2745873887102077,0.20744894421055596,0.5,1.31,PLDL-Weighted
-0.039982491711706966,0.1705742928718789,0.07204566973743863,0.5,1.31,Majority
-0.039982491711706966,0.1705742928718789,0.07204566973743863,0.5,1.31,Weighted
-0.039982491711706966,0.1705742928718789,0.07204566973743863,0.5,1.31,PLDL-Weighted
-0.03550248675107446,0.1709973523884557,0.06901440166624433,0.5,1.31,Majority
-0.03550248675107446,0.1709973523884557,0.06901440166624433,0.5,1.31,Weighted
-0.03550248675107446,0.1709973523884557,0.06901440166624433,0.5,1.31,PLDL-Weighted
-0.04249027479284268,0.179117041690337,0.0764010354409263,0.5,1.31,Majority
-0.04249027479284268,0.179117041690337,0.0764010354409263,0.5,1.31,Weighted
-0.04249027479284268,0.179117041690337,0.0764010354409263,0.5,1.31,PLDL-Weighted
-0.03995361891129694,0.17801469115437016,0.0738222071364394,0.5,1.31,Majority
-0.03995361891129694,0.17801469115437016,0.0738222071364394,0.5,1.31,Weighted
-0.03995361891129694,0.17801469115437016,0.0738222071364394,0.5,1.31,PLDL-Weighted
-0.13118556344119764,0.21709810737104793,0.14221044590303755,0.5,1.31,Majority
-0.13118556344119764,0.21709810737104793,0.14221044590303755,0.5,1.31,Weighted
-0.13118556344119764,0.21709810737104793,0.14221044590303755,0.5,1.31,PLDL-Weighted
0.03809413972924506,0.1691570343752933,0.06487768783768881,0.5,1.31,Majority
0.03809413972924506,0.1691570343752933,0.06487768783768881,0.5,1.31,Weighted
0.03809413972924506,0.1691570343752933,0.06487768783768881,0.5,1.31,PLDL-Weighted
0.03819309770110671,0.17630443256920245,0.06899751986673314,0.5,1.31,Majority
0.03819309770110671,0.17630443256920245,0.06899751986673314,0.5,1.31,Weighted
0.03819309770110671,0.17630443256920245,0.06899751986673314,0.5,1.31,PLDL-Weighted
0.046041802430061375,0.1745796680044094,0.06387814211923237,0.5,1.31,Majority
0.046041802430061375,0.1745796680044094,0.06387814211923237,0.5,1.31,Weighted
0.046041802430061375,0.1745796680044094,0.06387814211923237,0.5,1.31,PLDL-Weighted
-0.03800972365338643,0.17046587980876388,0.06921223527577948,0.5,1.31,Majority
-0.03800972365338643,0.17046587980876388,0.06921223527577948,0.5,1.31,Weighted
-0.03800972365338643,0.17046587980876388,0.06921223527577948,0.5,1.31,PLDL-Weighted
-0.04837542119319133,0.175010571177963,0.07916262229390794,0.5,1.31,Majority
